geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lng,geolocation_lat,
89198,"rio do campo","SC",-50.13872761109566,-26.94860623207073,
80050,"curitiba","PR",-49.240560375480904,-25.436332521712863,
79612,"tres lagoas","MS",-51.63444692883793,-20.79147378261419,
75100,"anapolis","GO",-48.94285617495276,-16.355130408903335,
69021,"manaus","AM",-60.03911623277643,-3.0053365461489587,
98792,"santa rosa","RS",-54.47228026498508,-27.879880607722665,
89085,"indaial","SC",-49.228850715649436,-26.860090573820933,
88308,"itajai","SC",-48.69249332032482,-26.919270267178444,
78725,"rondonópolis","MT",-54.61783364501703,-16.442980030526876,
77958,"sao bento do tocantins","TO",-47.889133999999956,-5.951810999999946,
74720,"goiania","GO",-49.3002417697032,-16.680252800679742,
73355,"brasilia","DF",-47.633488882245075,-15.613975387432848,
72250,"brasilia","DF",-48.124242787235076,-15.798485098417029,
70330,"brasília","DF",-47.89015200000001,-15.803540999999996,
69077,"manaus","AM",-59.960855881210676,-3.102917479600662,
95538,"itati","RS",-50.11618558880287,-29.530213682848107,
89824,"bom jesus","SC",-52.389628333280484,-26.73392508498306,
85833,"iracema do oeste","PR",-53.35596700898701,-24.428318919129,
99360,"barros cassal","RS",-52.58520852502857,-29.086770290434675,
88509,"lages","SC",-50.313537524263154,-27.813639754896908,
78260,"araputanga","MT",-58.3448320098554,-15.477569574682905,
69240,"autazes","AM",-59.13237706797909,-3.5854506940101047,
89234,"joinville","SC",-48.76588356071857,-26.33943719578146,
45031,"vitoria da conquista","BA",-40.81309226550541,-14.880598123867312,
40483,"salvador","BA",-38.482062116940156,-12.92086527739086,
37810,"guaranesia","MG",-46.79300528852908,-21.312040425560838,
35544,"sao goncalo do para","MG",-44.85187565603814,-19.98246406516409,
30280,"belo horizonte","MG",-43.90445600613581,-19.911833771154967,
26135,"belford roxo","RJ",-43.419915706512754,-22.74321058923048,
24813,"itaboraí","RJ",-42.859799294869894,-22.74693559024803,
66652,"belem","PA",-48.42423844164886,-1.3729599360846598,
64032,"teresina","PI",-42.77416397849702,-5.1472354673191205,
60347,"fortaleza","CE",-38.598507524630776,-3.7110186783462633,
57312,"arapiraca","AL",-36.64905638293872,-9.740939898977361,
51300,"recife","PE",-34.946345818003294,-8.13011938229645,
44700,"jacobina","BA",-40.542571950374644,-11.174460397575373,
35370,"rio casca","MG",-42.62065111287799,-20.228231552737228,
29520,"rive","ES",-41.45658997146999,-20.758321198570027,
25267,"duque de caxias","RJ",-43.24122643370916,-22.64086048861969,
62860,"pindoretama","CE",-38.3038180009028,-4.0288791003636035,
61880,"itaitinga","CE",-38.52718629938787,-3.96839899424571,
60710,"fortaleza","CE",-38.571180448929546,-3.783348398551594,
55014,"caruaru","PE",-35.973340502574274,-8.27343793665346,
39664,"mendonca","MG",-43.35523022384441,-21.77059918122806,
38414,"uberlandia","MG",-48.34139014058442,-18.9400438185715,
30171,"belo horizonte","MG",-43.944359752697856,-19.92399927615559,
27470,"passa tres","RJ",-44.00006663298663,-22.698151595820118,
25660,"petropolis","RJ",-43.19394883399669,-22.507199605160597,
66635,"belem","PA",-48.45931805179363,-1.3086293871101595,
63680,"parambu","CE",-40.693081103980894,-6.210464830858739,
37820,"arceburgo","MG",-46.94391670633324,-21.364887563846324,
35480,"bonfim","MG",-44.24044537790414,-20.329004971116824,
27251,"volta redonda","RJ",-44.07361419525075,-22.515401022476805,
26116,"belford roxo","RJ",-43.40109159960942,-22.75708259007404,
25615,"petropolis","RJ",-43.15801274999998,-22.491468,
57960,"jacuipe","AL",-35.45800375191262,-8.840265274705281,
57085,"maceio","AL",-35.73798611431927,-9.558401903919403,
45420,"cairu","BA",-39.04284714173664,-13.48931292148197,
31810,"belo horizonte","MG",-43.92851281167415,-19.855028189566603,
27972,"macae","RJ",-41.764393619733724,-22.32810184283327,
64645,"francisco santos","PI",-41.137034902083194,-6.995232700321257,
64512,"tanque do piaui","PI",-42.281403726673375,-6.5984694715102625,
57235,"poxim","AL",-36.052621314219834,-10.055580467691437,
57030,"maceio","AL",-35.72196125575625,-9.664880877604,
49063,"aracaju","SE",-37.065629136820654,-10.884948831803197,
47805,"barreiras","BA",-45.002076046023,-12.150781676610485,
35551,"lamounier","MG",-45.10712210310565,-20.474354280964338,
35050,"governador valadares","MG",-41.97360381291613,-18.876868965603904,
25845,"areal","RJ",-43.096872415873506,-22.228415932907716,
64930,"gilbues","PI",-45.33548354905142,-9.832204698061695,
59052,"natal","RN",-35.22030977600195,-5.79619044351504,
55950,"itaquitinga","PE",-35.10107692066048,-7.661605269432323,
55435,"sao joao","PE",-36.36105191553874,-8.878067999999995,
45607,"itabuna","BA",-39.27427904079866,-14.812388214265114,
39407,"montes claros","MG",-43.853706863241875,-16.694113873697017,
37865,"petunia","MG",-46.401661931992585,-21.011184089027143,
30830,"belo horizonte","MG",-44.001488257977975,-19.90978381320335,
27964,"macae","RJ",-41.75234549999999,-22.329796499999993,
27123,"barra do pirai","RJ",-43.82705080001771,-22.471468784703184,
25886,"nossa senhora da aparecida","RJ",-42.199116119087016,-21.410936356930048,
59960,"pilões","RN",-38.04116740550531,-6.268861222613608,
57242,"são miguel dos campos","AL",-36.093665586783956,-9.783189036748595,
50960,"recife","PE",-34.982691783092946,-8.036887528993995,
48685,"ibo","BA",-39.244385616931496,-8.632654834390816,
26041,"nova iguacu","RJ",-43.46806458482739,-22.696530140326992,
66033,"belem","PA",-48.48836043961006,-1.4637640741241664,
58064,"joao pessoa","PB",-34.846126470713855,-7.20552837829649,
48405,"banzae","BA",-38.61157558285252,-10.589353851295948,
30870,"belo horizonte","MG",-44.01510479211153,-19.907668100467458,
29146,"cariacica","ES",-40.38027626849942,-20.34106267499274,
27320,"barra mansa","RJ",-44.1933814859773,-22.513911098245757,
60533,"fortaleza","CE",-38.60231073105777,-3.7710922522938164,
48903,"juazeiro","BA",-40.50668289078882,-9.413863620551398,
36940,"santana do manhuacu","MG",-41.92451985807847,-20.105684091535288,
36507,"uba","MG",-42.96531113138225,-21.112909601757565,
27533,"resende","RJ",-44.45305151249348,-22.45953985567546,
65906,"imperatriz","MA",-47.49627525460447,-5.4870334273221095,
28770,"santa maria madalena","RJ",-42.01233280796335,-21.959637781759362,
65430,"vargem grande","MA",-43.921678231807654,-3.541131972068252,
64212,"parnaiba","PI",-41.75894949911852,-2.925278965523711,
62640,"pentecoste","CE",-39.26368653344208,-3.7934053792032256,
57606,"palmeira dos indios","AL",-36.639310471812365,-9.422524711496877,
55042,"caruaru","PE",-36.0042279039756,-8.275617465034497,
48050,"alagoinhas","BA",-38.431265432582606,-12.149071897089256,
39219,"augusto de lima","MG",-44.25655347045017,-18.10935480462089,
31060,"belo horizonte","MG",-43.90577841257428,-19.89676089702238,
29158,"cariacica","ES",-40.39393917169519,-20.365172608051445,
64064,"teresina","PI",-42.77235953268361,-5.037886746941905,
59139,"natal","RN",-35.26565827531887,-5.731928150989635,
40265,"salvador","BA",-38.480153087281465,-12.973494446852081,
39338,"campo azul","MG",-44.81348414872797,-16.508808785077694,
35791,"santa rita do cedro","MG",-44.154014774407486,-18.80653322325923,
29701,"colatina","ES",-40.62630710654943,-19.545094565112667,
29329,"conduru","ES",-41.20195222593812,-20.68770402723946,
83514,"almirante tamandare","PR",-49.29952461801532,-25.26154217391171,
86420,"carlopolis","PR",-49.72268411461998,-23.425812139531278,
85304,"laranjeiras do sul","PR",-52.40312295362112,-25.4051224284771,
79930,"aral moreira","MS",-55.63478830969001,-22.954204292604274,
79125,"anhandui","MS",-54.502128110008606,-20.979654411561523,
84174,"castro","PR",-49.986198688677696,-24.80500855264406,
77808,"araguaina","TO",-48.17806003933652,-7.206659798519155,
83075,"são josé dos pinhais","PR",-49.09819037716657,-25.52607121936693,
79590,"selviria","MS",-51.416239432584746,-20.360149568933103,
76305,"nova gloria","GO",-49.57332612257431,-15.148188865938035,
74775,"goiania","GO",-49.21113375,-16.651543499999992,
68383,"vitória do xingu","PA",-52.01444283835497,-2.8879642371193084,
96083,"pelotas","RS",-52.287300110595005,-31.75653895420967,
86705,"arapongas","PR",-51.415408266939956,-23.408753362155043,
76829,"porto velho","RO",-63.843069542932994,-8.760401193802752,
74674,"goiania","GO",-49.22466964762928,-16.641983664235855,
73751,"planaltina","GO",-47.60473273399998,-15.434039999999982,
70804,"brasilia","DF",-47.84788713962134,-15.796247490420706,
98180,"joia","RS",-54.11717258009748,-28.647672450846045,
95914,"lajeado","RS",-51.95612053532087,-29.435784226641136,
83221,"paranagua","PR",-48.532869013050636,-25.508362417346003,
74915,"aparecida de goiania","GO",-49.268455157325526,-16.738366678003043,
68524,"eldorado dos carajas","PA",-49.36949142223371,-6.099571471260791,
68552,"redencao","PA",-50.03562619042027,-8.0359682051705,
95170,"farroupilha","RS",-51.166644288101715,-29.600613420287985,
89114,"gaspar","SC",-48.939401992733806,-26.923516613316806,
88802,"criciuma","SC",-49.378035626873206,-28.68536126238186,
86490,"ribeirao do pinhal","PR",-50.356169995918464,-23.41118388367349,
82500,"curitiba","PR",-49.26079744885495,-25.391583500935138,
78120,"varzea grande","MT",-56.09277854099518,-15.66800722165929,
75382,"trindade","GO",-49.4067137261597,-16.631368730471127,
68690,"acará","PA",-48.19446964873613,-1.957495981679528,
68638,"rondon do para","PA",-48.06806175011628,-4.78324324332103,
90018,"porto alegre","RS",-51.232415679698846,-30.02948255092621,
87250,"peabiru","PR",-52.34175772430052,-23.91734824477223,
79015,"campo grande","MS",-54.580189183532575,-20.397052620648907,
76863,"rio crespo","RO",-62.89989150651899,-9.710050111341767,
85025,"guarapuava","PR",-51.490587934358594,-25.397442608921562,
76690,"guaraíta","GO",-50.029093628958925,-15.630705315252321,
72906,"santo antonio do descoberto","GO",-48.25923678767823,-15.938936019542004,
72883,"cidade ocidental","GO",-47.92056217999993,-16.111509999999953,
72855,"luziânia","GO",-47.925499023880164,-16.175002395227942,
98905,"alegria","RS",-54.057481654438,-27.831218334961658,
88508,"lages","SC",-50.30638926089217,-27.80338132168612,
88054,"florianopolis","SC",-48.465096167024065,-27.439989702456614,
79792,"lagoa bonita","MS",-54.224326961028225,-22.266270684714744,
72960,"corumba de goias","GO",-48.808326847110635,-15.922892956106804,
97335,"santa margarida do sul","RS",-54.07665199999997,-30.385748999999947,
94085,"gravataí","RS",-51.06314334387447,-29.917301103237417,
89895,"riqueza","SC",-53.323143833597854,-27.069889508799772,
79034,"campo grande","MS",-54.55704796378897,-20.425086124906162,
73357,"brasília","DF",-47.63912740665346,-15.61833571996042,
89163,"rio do sul","SC",-49.668012847365574,-27.202739773241404,
74533,"goiania","GO",-49.248099558504876,-16.656740569495604,
89810,"chapeco","SC",-52.63465300329704,-27.073949562330554,
88111,"sao jose","SC",-48.61896391804957,-27.566257319116858,
86082,"londrina","PR",-51.17140282944774,-23.26052053621104,
77350,"combinado","TO",-46.551760179481924,-12.81273804661334,
74025,"goiania","GO",-49.26101121370753,-16.674386734207115,
99290,"vanini","RS",-51.846623573650476,-28.475757301399106,
89460,"canoinhas","SC",-50.37318194622435,-26.181018716116487,
88359,"brusque","SC",-48.96622258976591,-27.138756475075258,
83116,"sao jose dos pinhais","PR",-49.09909248635859,-25.662771489327056,
75610,"joviania","GO",-49.61358595594584,-17.803777912218752,
93212,"sapucaia do sul","RS",-51.1601674449818,-29.806993934214834,
89118,"gaspar","SC",-49.032888266225754,-26.828556202022252,
87340,"mambore","PR",-52.53642225,-24.309081,
78690,"nova xavantina","MT",-52.35138653215152,-14.681062080112733,
78094,"cuiaba","MT",-56.0254791491518,-15.644019064965029,
9618,"sao bernardo do campo","SP",-46.56547454606541,-23.668441114832973,
8110,"sao paulo","SP",-46.40381578286679,-23.501822222944476,
13471,"americana","SP",-47.3348837828207,-22.71910276824975,
12940,"atibaia","SP",-46.55237487567915,-23.113710296996544,
12209,"sao jose dos campos","SP",-45.880178212034075,-23.17438738861831,
8760,"mogi das cruzes","SP",-46.219025843617885,-23.565704396184834,
8031,"sao paulo","SP",-46.424565284000224,-23.506841424569327,
13467,"americana","SP",-47.347318715335824,-22.77463720443588,
13054,"campinas","SP",-47.127731139188654,-22.973848470713857,
8473,"sao paulo","SP",-46.394236325406226,-23.572692590951178,
13919,"jaguariuna","SP",-46.997069136876114,-22.70336102788609,
11930,"pariquera-acu","SP",-47.8894951324347,-24.70630417224037,
11085,"santos","SP",-46.3695619561429,-23.950242869553914,
8779,"mogi das cruzes","SP",-46.158379187198484,-23.358797292752108,
8525,"ferraz de vasconcelos","SP",-46.38743270719596,-23.55827690175424,
11453,"guaruja","SP",-46.28501230974089,-23.935763053292142,
8673,"suzano","SP",-46.31983407303585,-23.534129715202422,
11013,"santos","SP",-46.321518976883944,-23.93722662012461,
9180,"santo andre","SP",-46.51933155162348,-23.69731938633716,
13375,"mombuca","SP",-47.56608270611051,-22.929096554447312,
13213,"jundiai","SP",-47.01132214389186,-23.152842547290877,
9610,"sao bernardo do campo","SP",-46.56848906412451,-23.666666492359415,
13634,"pirassununga","SP",-47.43419743412979,-21.999560622594608,
12955,"bom jesus dos perdoes","SP",-46.47142187930301,-23.147724724307654,
11450,"guaruja","SP",-46.304050269634736,-23.941438868717192,
9990,"diadema","SP",-46.626379286571606,-23.695464257573935,
13715,"itobi","SP",-46.96857014563175,-21.735670326214176,
13155,"cosmopolis","SP",-47.18729058735226,-22.625422650590885,
11606,"sao sebastiao","SP",-45.40402114793122,-23.778218304749238,
35255,"sapucaia do norte","MG",-41.514198555702905,-18.840552979894664,
34725,"sabara","MG",-43.83509526011729,-19.890048132660834,
30590,"belo horizonte","MG",-43.9923253941082,-19.960865957268087,
26297,"nova iguaçu","RJ",-43.59063125523664,-22.81435815582693,
36424,"queluzito","MG",-43.88340590665343,-20.74043111976345,
35335,"sao domingos das dores","MG",-42.0134539295449,-19.526327523267778,
27534,"resende","RJ",-44.44263745989383,-22.45325564556528,
25961,"teresopolis","RJ",-42.976830052942056,-22.43187161551596,
36315,"rio das mortes","MG",-44.32759224225704,-21.188969531809406,
35368,"sericita","MG",-42.48060807157751,-20.47557119575437,
25264,"duque de caxias","RJ",-43.23691825574994,-22.650734089604885,
21864,"rio de janeiro","RJ",-43.45633196448146,-22.85874261893355,
14907,"tapinas","SP",-48.78794008520217,-21.447207408830426,
36610,"pequeri","MG",-43.12261084356454,-21.839579088485724,
28662,"banquete","RJ",-42.4725765370264,-22.174558223906683,
26271,"nova iguacu","RJ",-43.507379950578745,-22.768009323888112,
20010,"rio de janeiro","RJ",-43.174208229252564,-22.904445535538123,
15170,"tanabi","SP",-49.65277857646288,-20.622198320807797,
23545,"rio de janeiro","RJ",-43.707224012205,-22.967114752697846,
20771,"rio de janeiro","RJ",-43.280623699757044,-22.883956300242954,
15397,"itapura","SP",-51.50813873079817,-20.6412252750078,
22421,"rio de janeiro","RJ",-43.20544896572221,-22.981530510675807,
17018,"bauru","SP",-49.05718729962518,-22.3631319455227,
16015,"aracatuba","SP",-50.43199347016559,-21.218167225921878,
15525,"parisi","SP",-50.01249885337041,-20.3060271408128,
37060,"varginha","MG",-45.420939000000004,-21.579772500000004,
35412,"ouro preto","MG",-43.71019635876463,-20.324615688224174,
25925,"mage","RJ",-43.132281009176054,-22.706717327305693,
15607,"fernandópolis","SP",-50.24936831979704,-20.275453451981807,
35285,"boa uniao de itabirinha","MG",-41.304364804347884,-18.497902454507166,
26033,"nova iguacu","RJ",-43.4720814298717,-22.721748550519244,
16300,"penapolis","SP",-50.083179553438164,-21.409000723931705,
36025,"juiz de fora","MG",-43.36204150582839,-21.77886251096427,
23547,"rio de janeiro","RJ",-43.68080178267648,-22.95542148958399,
20975,"rio de janeiro","RJ",-43.24659512409809,-22.89925940218693,
74703,"goiania","GO",-49.211330835865645,-16.66670629266226,
72622,"brasília","DF",-48.10721174078552,-15.930064062516106,
70272,"brasília","DF",-47.90355217840481,-15.82177804114903,
69054,"manaus","AM",-59.991727124913155,-3.078485120448771,
71882,"brasilia","DF",-48.04964503838927,-15.907826499260002,
68927,"santana","AP",-51.16283345328977,-0.040518219080467516,
68904,"macapa","AP",-51.08729517650418,0.011127117639713127,
79970,"eldorado","MS",-54.284019138809334,-23.780097068699995,
79760,"batayporã","MS",-53.27221405523432,-22.29263633220664,
76974,"espigao do oeste","RO",-61.012884032219354,-11.52933717464025,
75101,"anapolis","GO",-48.90509321093202,-16.33362465853909,
74890,"goiania","GO",-49.19883299999999,-16.748909999999995,
69152,"parintins","AM",-56.749792629608216,-2.638902081532999,
69022,"manaus","AM",-60.094076268229166,-2.981692556613817,
68926,"santana","AP",-51.16176645712814,-0.05726833849765435,
93990,"morro reuter","RS",-51.07444425,-29.539475999999993,
87365,"quarto centenario","PR",-53.07682296965771,-24.279817497903068,
79903,"ponta pora","MS",-55.70949635081408,-22.51922873799075,
79331,"corumbá","MS",-57.66740885886966,-19.001583386858762,
78505,"terra nova do norte","MT",-55.114880610134925,-10.595151091107057,
78052,"cuiaba","MT",-56.025457088999985,-15.585557999999935,
72304,"brasilia","DF",-48.061155395062904,-15.866669226463507,
70832,"brasilia","DF",-47.87952428865959,-15.781921507482503,
69090,"manaus","AM",-59.999364,-3.0377005037509024,
96439,"colônia nova","RS",-54.070829999999944,-31.666939999999954,
96208,"rio grande","RS",-52.17362296059007,-32.183731157860606,
90170,"porto alegre","RS",-51.225820512897506,-30.04420237024641,
77704,"tupirama","TO",-48.18710646755109,-8.971492110091262,
75136,"anapolis","GO",-48.97903531716308,-16.412758864509474,
74921,"aparecida de goiania","GO",-49.207712140027894,-16.746842095133783,
70844,"brasilia","DF",-47.88042750000001,-15.768170999999993,
70763,"brasilia","DF",-47.89236375,-15.746634,
69470,"tefe","AM",-64.70540202776863,-3.350468814354689,
98040,"cruz alta","RS",-53.590731316535845,-28.65549019930848,
95041,"caxias do sul","RS",-51.183796610972,-29.15317828672785,
80710,"curitiba","PR",-49.30165897960066,-25.420575520399325,
75396,"campestre de goias","GO",-49.696423039551426,-16.76159130513091,
70876,"brasilia","DF",-47.88476687608139,-15.747798917387597,
88915,"maracaja","SC",-49.45341454632019,-28.85599678330595,
87704,"paranavai","PR",-52.448308978096,-23.071689320608094,
83730,"contenda","PR",-49.53039487400428,-25.679702641067216,
77720,"itacaja","TO",-47.773255404401965,-8.394511398822003,
74430,"goiania","GO",-49.31013864100278,-16.671627634852754,
72301,"brasilia","DF",-48.097859311220574,-15.881274964263387,
88058,"florianopolis","SC",-48.40445102885343,-27.45284178934157,
81770,"curitiba","PR",-49.239194291967294,-25.529936468780623,
73807,"formosa","GO",-47.33551279357001,-15.530418274722768,
99528,"coqueiros do sul","RS",-52.78053090477291,-28.118396469572996,
89839,"jupia","SC",-52.733875108966004,-26.395300876806594,
89580,"fraiburgo","SC",-50.92428036441383,-27.02039907207642,
76393,"vila propicio","GO",-48.88148324708004,-15.45615483646787,
75710,"catalao","GO",-47.94070610099993,-18.255662806999965,
74505,"goiania","GO",-49.2972430556605,-16.666972380340006,
99560,"sarandi","RS",-52.930350897597954,-27.939834849036973,
85060,"guarapuava","PR",-51.457136509867745,-25.368837463788957,
83390,"guaraqueçaba","PR",-48.32139679362931,-25.2808434336089,
78150,"varzea grande","MT",-56.168932818998705,-15.658607850716324,
75823,"perolandia","GO",-52.06314355117839,-17.531368943082242,
99615,"trindade do sul","RS",-52.898329502681555,-27.52767521402208,
99054,"passo fundo","RS",-52.37049560281455,-28.25691130306736,
90002,"porto alegre","RS",-51.23058931210683,-30.028363607536587,
88139,"palhoça","SC",-48.59378447314747,-27.892833105100244,
87760,"tamboara","PR",-52.50407433132111,-23.202289012341737,
77745,"presidente kennedy","TO",-48.50533537610921,-8.533852026045123,
75945,"edealina","GO",-49.66042649944781,-17.428179350114117,
1530,"sao paulo","SP",-46.62817765366745,-23.568040532148306,
6428,"barueri","SP",-46.963577474309965,-23.497886780867795,
5361,"sao paulo","SP",-46.7484878134918,-23.568362088262425,
4274,"sao paulo","SP",-46.618845077153914,-23.592363967251412,
2046,"sao paulo","SP",-46.612202840556236,-23.490985442408686,
7133,"guarulhos","SP",-46.50930452622771,-23.43425293144441,
6704,"cotia","SP",-46.920172326677786,-23.592115799642013,
6192,"osasco","SP",-46.79455632001267,-23.528910678313874,
6144,"osasco","SP",-46.8016592946217,-23.568809585059775,
5348,"são paulo","SP",-46.73495230154659,-23.549919873708863,
3081,"sao paulo","SP",-46.575640927289456,-23.53230911518264,
2938,"sao paulo","SP",-46.724597942956954,-23.467762026371947,
3074,"sao paulo","SP",-46.567960627531875,-23.527589405505157,
2122,"sao paulo","SP",-46.58175211601936,-23.512200548156255,
6764,"taboao da serra","SP",-46.77940508032029,-23.614719734191908,
6503,"santana de parnaiba","SP",-46.931368343181965,-23.4593347574297,
5212,"sao paulo","SP",-46.7461926931733,-23.41456240882338,
5163,"sao paulo","SP",-46.76590584473984,-23.48143913379295,
4184,"sao paulo","SP",-46.600296706227596,-23.650103789859696,
2236,"sao paulo","SP",-46.57093712000361,-23.473439686604028,
5887,"sao paulo","SP",-46.798146765191326,-23.67530322093021,
4311,"sao paulo","SP",-46.64041729600668,-23.63604206771887,
3042,"sao paulo","SP",-46.61478895836462,-23.55403049486411,
2313,"sao paulo","SP",-46.60076370428178,-23.46379985680064,
5736,"sao paulo","SP",-46.74595157555298,-23.63541309706488,
2328,"sao paulo","SP",-46.39655960352587,-23.527733814876797,
6648,"jandira","SP",-46.867086541860346,-23.548521880837207,
5455,"sao paulo","SP",-46.71181302708412,-23.541680771746435,
4507,"sao paulo","SP",-46.66835422938433,-23.58754852706443,
3432,"sao paulo","SP",-46.53773082209015,-23.558093287812362,
2875,"sao paulo","SP",-46.68370922952855,-23.460969499307506,
22240,"rio de janeiro","RJ",-43.18656385983041,-22.935354873708864,
4951,"sao paulo","SP",-46.75693106988148,-23.726993361950612,
4822,"sao paulo","SP",-46.686882981678146,-23.733791528449412,
3558,"sao paulo","SP",-46.503224827226035,-23.543369926452748,
7194,"guarulhos","SP",-46.50549034347044,-23.442417744647766,
6402,"barueri","SP",-46.88060211284757,-23.508806190259715,
6114,"osasco","SP",-46.80072440818495,-23.53255233434827,
5186,"sao paulo","SP",-46.755076259362944,-23.432119145709514,
4217,"sao paulo","SP",-46.60122278864907,-23.599076605603337,
2315,"sao paulo","SP",-46.601372945569,-23.460381058320987,
5813,"sao paulo","SP",-46.731814930896135,-23.655917357204665,
4050,"sao paulo","SP",-46.64594479447746,-23.606332638351926,
3449,"sao paulo","SP",-46.52192422315191,-23.557674457672125,
3305,"sao paulo","SP",-46.57551479724741,-23.551832011656757,
2972,"sao paulo","SP",-46.71053077990652,-23.48103583236194,
2462,"sao paulo","SP",-46.644091234116175,-23.488274462115527,
6696,"itapevi","SP",-46.94317674153119,-23.52675976321213,
4567,"sao paulo","SP",-46.69186958327076,-23.611486022765263,
2801,"sao paulo","SP",-46.697034687489136,-23.491604954209667,
5577,"sao paulo","SP",-46.75856555962688,-23.58648173850752,
5103,"sao paulo","SP",-46.75383248265909,-23.515320080212344,
5094,"sao paulo","SP",-46.719982259191575,-23.512129824528266,
5044,"sao paulo","SP",-46.69381517692888,-23.533135145161257,
3630,"são paulo","SP",-46.54703472661436,-23.531463293640734,
6542,"santana de parnaíba","SP",-46.86080208865679,-23.475689448791094,
5467,"sao paulo","SP",-46.71222325145709,-23.544526023313523,
5399,"sao paulo","SP",-46.77968206109506,-23.57547882575981,
4277,"sao paulo","SP",-46.61153245628714,-23.600263568959615,
2996,"sao paulo","SP",-46.73305593016138,-23.447195225171527,
3309,"sao paulo","SP",-46.56178691548848,-23.549012948092837,
7115,"guarulhos","SP",-46.53625426158465,-23.435608107132552,
5322,"sao paulo","SP",-46.751072106753575,-23.53870848673374,
3470,"são paulo","SP",-46.522779338882806,-23.56826766694557,
18111,"votorantim","SP",-47.43629104328015,-23.540858863725543,
19014,"presidente prudente","SP",-51.399188539681084,-22.127347436800502,
18243,"bom retiro da esperanca","SP",-15.536867177679131,28.008978338034268,
17400,"garca","SP",-49.656367040695606,-22.20846833089047,
16200,"birigui","SP",-50.34330077499993,-21.29575495599994,
18113,"votorantim","SP",-47.41490112753189,-23.53918463445678,
18090,"sorocaba","SP",-47.448240857752936,-23.479285923682788,
18044,"sorocaba","SP",-47.476649696611716,-23.513618725113503,
8766,"mogi das cruzes","SP",-46.248505140383116,-23.47004147509032,
7917,"francisco morato","SP",-46.751334181446076,-23.275949583051716,
19590,"taciba","SP",-51.29159597102501,-22.392053803205734,
14718,"bebedouro","SP",-48.54676717524853,-20.997725516862108,
14720,"taiuva","SP",-48.45489987215553,-21.12121817060188,
7989,"francisco morato","SP",-46.714723349840405,-23.297531990002177,
14094,"ribeirao preto","SP",-47.734059913266776,-21.198328826533555,
8471,"sao paulo","SP",-46.399783080904825,-23.601262190951587,
24711,"sao goncalo","RJ",-43.00024700916221,-22.816009889700002,
17023,"bauru","SP",-49.05947680045007,-22.28004178991849,
15803,"catanduva","SP",-48.981488662689905,-21.127684226832137,
13848,"mogi guacu","SP",-46.94339700000001,-22.341833999999995,
13451,"santa barbara d'oeste","SP",-47.42502614234981,-22.748324963309408,
9341,"mauá","SP",-46.429441065929865,-23.664732285330853,
23972,"parati mirim","RJ",-42.311280809906776,-22.863467110964244,
22715,"rio de janeiro","RJ",-43.38067279961336,-22.924492407438393,
19930,"ribeirao do sul","SP",-49.93134828873797,-22.78322771352158,
16790,"bento de abreu","SP",-50.81461673088052,-21.27138891044724,
13349,"indaiatuba","SP",-47.240949730221026,-23.100297244243727,
12604,"lorena","SP",-45.10329776227713,-22.733582584511527,
20521,"rio de janeiro","RJ",-43.233049566882144,-22.931807375238076,
13282,"vinhedo","SP",-46.91240950794233,-23.03968155523813,
9609,"sao bernardo do campo","SP",-46.56909773746307,-23.66546545573888,
9521,"sao caetano do sul","SP",-46.575350481678136,-23.614146922009354,
19645,"nantes","SP",-51.23641026607992,-22.621835014474044,
15625,"meridiano","SP",-50.17661761179888,-20.35590440422336,
12440,"pindamonhangaba","SP",-45.36955648490041,-22.91317418288711,
12413,"pindamonhangaba","SP",-45.41847434176915,-22.947107213041793,
15315,"sao joao de iracema","SP",-50.35263767719198,-20.515058230575974,
14896,"jaboticabal","SP",-48.26407753472871,-21.28900600323627,
14887,"jaboticabal","SP",-48.306360671691955,-21.258313163274853,
14060,"ribeirao preto","SP",-47.80803217623641,-21.14500951540767,
9962,"diadema","SP",-46.59666207799066,-23.70060611878931,
9672,"sao bernardo do campo","SP",-46.60211699541238,-23.65954092172089,
18520,"cerquilho","SP",-47.74561163393444,-23.164013370603186,
11673,"caraguatatuba","SP",-45.43355894157546,-23.639946208413427,
19025,"presidente prudente","SP",-51.409957913145185,-22.10321528928353,
15720,"palmeira d'oeste","SP",-50.76399633116929,-20.41608789447814,
15195,"nhandeara","SP",-50.051024786819696,-20.688426855426044,
15110,"guapiacu","SP",-49.22065064167727,-20.79239440725005,
24736,"sao goncalo","RJ",-42.967404,-22.818532499999993,
13186,"hortolandia","SP",-47.20572426996272,-22.88422717588845,
12092,"taubate","SP",-45.58079342048911,-23.054540387961378,
15056,"sao jose do rio preto","SP",-49.33281241230545,-20.77242206394252,
12232,"sao jose dos campos","SP",-45.881586749235396,-23.260498019158586,
18304,"capao bonito","SP",-48.340575935705466,-24.007116636855915,
12941,"atibaia","SP",-46.53969264931619,-23.123376586733215,
65555,"santana do maranhão","MA",-42.412751408516186,-3.1179557368151802,
64033,"teresina","PI",-42.81368331445146,-5.057048889238502,
59178,"tibau do sul","RN",-35.09008424999999,-6.189129,
39862,"vila pereira","MG",-40.76128254216683,-17.981094025179743,
38180,"araxa","MG",-46.946976017857345,-19.58120711015276,
65938,"ribamar fiquene","MA",-47.38407520319015,-5.9289394608712644,
